,name,categories,display_phone,image_url,price,rating,review_count,latitude,longitude,is_closed
136,Meet the Moon,coffee,(206) 707-9730,https://s3-media1.fl.yelpcdn.com/bphoto/c5OLRvmnBpW72XVpMEKPeA/o.jpg,$$,4.0,336,47.6021513,-122.2849313,False
137,Sémillon Bakery & Café,coffee,(206) 432-9064,https://s3-media3.fl.yelpcdn.com/bphoto/AKust8gh1h1OABGufYrOOQ/o.jpg,$$,4.5,38,47.61259,-122.31789,False
138,Che Dessert Lounge,coffee,(206) 946-6570,https://s3-media2.fl.yelpcdn.com/bphoto/DTApEZc_mDQ-pCUakTUKUg/o.jpg,$,4.5,108,47.5384912129,-122.2824117809,False
139,General Porpoise,coffee,(206) 900-8770,https://s3-media4.fl.yelpcdn.com/bphoto/05MFPxI6-ENkYTVNIaUMPw/o.jpg,$$,4.0,517,47.613088,-122.318735,False
140,The Bridge Coffee House,coffee,(206) 457-8690,https://s3-media1.fl.yelpcdn.com/bphoto/DT2cdZTymTj7JpmI9GdE_A/o.jpg,$,4.5,43,47.7174416,-122.3318481,False
141,Sweet Iron Waffles,coffee,(206) 682-3336,https://s3-media1.fl.yelpcdn.com/bphoto/eCiZ3rJoTorIENzg0bwAww/o.jpg,$,4.0,1220,47.60741,-122.33519,False
142,Cafe Opla,coffee,(206) 728-6062,https://s3-media2.fl.yelpcdn.com/bphoto/ANQ2I-BU9SCeYeioWZMxZA/o.jpg,$$,4.5,76,47.6109703,-122.3476979,False
143,Phoenix Tea,coffee,(206) 495-7330,https://s3-media1.fl.yelpcdn.com/bphoto/Jv4pUs6AbwtHhppgv4lQvg/o.jpg,$$,5.0,23,47.4667005366,-122.3412338563,False
144,Lighthouse Roasters,coffee,(206) 633-4444,https://s3-media2.fl.yelpcdn.com/bphoto/4HipQ_-5XrXPCKkUktoCFA/o.jpg,$,4.0,207,47.6591110229,-122.3541641235,False
145,Eastern Cafe,coffee,(206) 623-1776,https://s3-media2.fl.yelpcdn.com/bphoto/ArDw96qcIKyCgy6MAxAtAA/o.jpg,$,4.0,205,47.5979517,-122.324957,False
146,QED Coffee,coffee,(206) 239-8999,https://s3-media1.fl.yelpcdn.com/bphoto/3ekwDy4_VvzCOvGotAZZ5Q/o.jpg,$$,4.5,37,47.61939,-122.34722,False
147,Tougo Coffee Co,coffee,(206) 860-3518,https://s3-media2.fl.yelpcdn.com/bphoto/mJ59tY-xt7chJJti72Hnag/o.jpg,$,4.0,164,47.6132599,-122.30869,False
148,Mike's Community Cup,coffee,(206) 420-1176,https://s3-media1.fl.yelpcdn.com/bphoto/kw-mGXg4CmlzmN5dvHgAEg/o.jpg,$,4.5,89,47.4567,-122.28148,False
149,Auntie Irene's Coffee Shop,coffee,(206) 824-0249,https://s3-media1.fl.yelpcdn.com/bphoto/xZ1FWNiNi4CQGRsizuFSkQ/o.jpg,$,4.0,145,47.40032,-122.32406,False
150,Pearls Tea & Cafe,coffee,(206) 937-6036,https://s3-media1.fl.yelpcdn.com/bphoto/1whZ796uZhhojLqF441CQw/o.jpg,$,4.0,180,47.55914,-122.36263,False
151,Mighty-O Donuts,coffee,(206) 420-4587,https://s3-media4.fl.yelpcdn.com/bphoto/VKHjyg06J_VY8uemrZaBtg/o.jpg,$,4.0,138,47.6131826695,-122.3164814607,False
152,Bedlam Coffee,coffee,(206) 910-2300,https://s3-media1.fl.yelpcdn.com/bphoto/H-s2jFBGJLg9uknQQ1W5Tg/o.jpg,$,4.0,420,47.6138034,-122.3454629,False
153,Blue Heron,coffee,(206) 285-2171,https://s3-media2.fl.yelpcdn.com/bphoto/wK4kJ16yfkwniFI23peqfQ/o.jpg,$,4.5,69,47.65596,-122.38709,False
154,Woodland Coffee,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/fDd_GP0_SpUM_m95lntb5w/o.jpg,$,4.5,60,47.66766,-122.3745,False
155,WOW Bubble Tea,coffee,(206) 633-1229,https://s3-media4.fl.yelpcdn.com/bphoto/mvmzG2nmk5X22bVjH1y8Xg/o.jpg,$,4.0,283,47.6628435,-122.3132573,False
156,Caffe Vita,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/alx4Y2d8-izVv2cuxJ9_8w/o.jpg,$,4.5,62,47.444687819,-122.3033076525,False
157,Cafe Osita,coffee,(206) 932-4299,https://s3-media1.fl.yelpcdn.com/bphoto/SxmZGGETpGSrBimGFohuPg/o.jpg,$,4.5,47,47.53589,-122.37674,False
158,Kelly Latte's,coffee,(253) 630-9051,https://s3-media3.fl.yelpcdn.com/bphoto/g3NKyygDtynfprwooBIAgQ/o.jpg,$,4.0,141,47.38476,-122.16504,False
159,Ancient Grounds,coffee,(206) 749-0747,https://s3-media2.fl.yelpcdn.com/bphoto/Y0Gkx7fMAWaFtz06hsAs_A/o.jpg,$,4.5,75,47.60675,-122.33782,False
160,Ballard Coffee Works,coffee,(206) 340-8867,https://s3-media3.fl.yelpcdn.com/bphoto/4aoFuZQX8r53bA4G2y6p_g/o.jpg,$,4.0,230,47.66892,-122.38444,False
161,Fuji Bakery,coffee,(206) 623-4050,https://s3-media3.fl.yelpcdn.com/bphoto/AYTSuJpgW4c4mFAPYAH1dg/o.jpg,$,4.0,244,47.59849,-122.32654,False
162,Tin Umbrella Coffee,coffee,(206) 743-8802,https://s3-media3.fl.yelpcdn.com/bphoto/bB5RULMS0-rqtMsW6KO9Jg/o.jpg,$,4.5,85,47.551793,-122.277642,False
163,Caffe Rococo,coffee,(425) 803-9081,https://s3-media3.fl.yelpcdn.com/bphoto/bHO9svdDcGipuXTywRDdjw/o.jpg,$,4.0,250,47.67643,-122.20549,False
164,Jump Start Espresso,coffee,(206) 255-0303,https://s3-media2.fl.yelpcdn.com/bphoto/P1GF5kCkJZcpH7z67vQI2g/o.jpg,$,4.5,59,47.35633,-122.30983,False
165,Caffe Umbria,coffee,(206) 762-5300,https://s3-media1.fl.yelpcdn.com/bphoto/Jf5bEHeSn_Fn0iJGOr8-6g/o.jpg,$,4.5,89,47.667511,-122.3850632,False
166,Arosa Cafe,coffee,(206) 405-0605,https://s3-media3.fl.yelpcdn.com/bphoto/oh9KB_dFiCRXpF496I8R9Q/o.jpg,$,4.5,60,47.6261840989,-122.2918277979,False
167,Baked From The Hart,coffee,(206) 650-9191,https://s3-media2.fl.yelpcdn.com/bphoto/4VJstuMQCOfNkO4fc1T9xA/o.jpg,$,4.5,34,47.57448,-122.29642,False
168,Revolutions Coffee,coffee,(206) 523-9090,https://s3-media4.fl.yelpcdn.com/bphoto/Rifxa0omy_QqSYFcf5MIRw/o.jpg,$,4.0,160,47.680626957,-122.3257875815,False
169,Issaquah Coffee Company,coffee,(425) 677-7118,https://s3-media1.fl.yelpcdn.com/bphoto/eDc8dmGHZgX6xrycgb6Vyw/o.jpg,$,4.0,291,47.5396224397,-122.04231738,False
170,Chocolati Café,coffee,(206) 783-7078,https://s3-media3.fl.yelpcdn.com/bphoto/NphI3ToAhwJz4cku_7CNRQ/o.jpg,$,4.0,253,47.68973,-122.35551,False
171,Voxx Coffee,coffee,(206) 324-2778,https://s3-media1.fl.yelpcdn.com/bphoto/dpCGOMu9Thk7mjj3cTbwqg/o.jpg,$,4.0,181,47.63959,-122.32617,False
172,Coffee Tree & Poke,coffee,(206) 992-3947,https://s3-media3.fl.yelpcdn.com/bphoto/wMqmOmBN3Dp1RUbh-SCBJQ/o.jpg,$$,4.5,91,47.6058616638,-122.3254699707,False
173,Poulsbohemian Coffeehouse,coffee,(360) 779-9199,https://s3-media2.fl.yelpcdn.com/bphoto/GBF_H9zGZbilV2sv84HCpQ/o.jpg,$,4.5,110,47.7354399,-122.64841,False
174,Liberty,coffee,(206) 323-9898,https://s3-media2.fl.yelpcdn.com/bphoto/G7y-8arrin0T4C-jQajl7Q/o.jpg,$$,4.0,517,47.623588,-122.312936,False
175,The Coffee Oasis,coffee,(360) 602-0407,https://s3-media1.fl.yelpcdn.com/bphoto/G4K4uehz_fKcuvhDcv0_jg/o.jpg,$,4.5,37,47.541863,-122.6358219,False
176,Speed Trap Espresso,coffee,(425) 778-1091,https://s3-media2.fl.yelpcdn.com/bphoto/-LX5dK6zsW79KnjbPo-0mw/o.jpg,$,4.5,52,47.8171856,-122.2890407,False
177,Fresh Flours,coffee,(206) 258-3121,https://s3-media3.fl.yelpcdn.com/bphoto/Njdvz7AKHt6RtIqD6eyvDw/o.jpg,$,4.5,95,47.5787468,-122.3113174,False
178,Fresh Flours,coffee,(206) 297-3300,https://s3-media4.fl.yelpcdn.com/bphoto/y73aMkIrfwZo3wnYQ8KFPA/o.jpg,$,4.0,154,47.6729202271,-122.3547439575,False
179,Midtown Espresso,coffee,(206) 443-9070,https://s3-media1.fl.yelpcdn.com/bphoto/LhlBcjzB6QEeF-s_y-XM2g/o.jpg,$,4.5,55,47.61499,-122.34183,False
180,Cypress Coffee,coffee,(425) 202-7242,https://s3-media1.fl.yelpcdn.com/bphoto/xp0luSrW_w1y_yAs6EaJyw/o.jpg,$$,4.5,34,47.69445,-122.04219,False
181,Snoqualmie Ice Cream,coffee,(360) 668-8535,https://s3-media2.fl.yelpcdn.com/bphoto/uRPLHY5QU8sji02JufMmVQ/o.jpg,$,4.0,111,47.8054289,-122.117014,False
182,Makeda Coffee,coffee,(206) 782-1489,https://s3-media4.fl.yelpcdn.com/bphoto/R96Rg6OA72Gi26wrghHX7Q/o.jpg,$,4.5,89,47.6853362034,-122.3557022328,False
183,Easy Street Records and Café,coffee,(206) 938-3279,https://s3-media4.fl.yelpcdn.com/bphoto/4gNHiscEeRhIgxSygx-PWA/o.jpg,$,4.0,503,47.5612799,-122.38696,False
184,Lama G's Cafe,coffee,(206) 632-7770,https://s3-media2.fl.yelpcdn.com/bphoto/-PYQVD2K0L0Au7_khJK2Ig/o.jpg,$,4.5,43,47.65405,-122.34423,False
185,Tutta Bella Neapolitan Pizzeria - Columbia City,coffee,(206) 721-3501,https://s3-media2.fl.yelpcdn.com/bphoto/tr51XI-EuFgAmNlkwwlMOA/o.jpg,$$,4.0,445,47.5572052002,-122.2844314575,False
186,Roy Street Coffee & Tea,coffee,(206) 325-2211,https://s3-media3.fl.yelpcdn.com/bphoto/Z5AFzPnmvqSVCLW8_15zZw/o.jpg,$,4.0,389,47.62531,-122.321039,False
187,World Spice Merchants,coffee,(206) 682-7274,https://s3-media1.fl.yelpcdn.com/bphoto/HjjpKmzfi3VOfKqT-moC5w/o.jpg,$$,4.0,110,47.6085937768,-122.3414386064,False
188,Hotwire Online Coffeehouse,coffee,(206) 935-1510,https://s3-media3.fl.yelpcdn.com/bphoto/rtLtaBXR0qSsgR9FYdk92A/o.jpg,$,4.0,104,47.5644104183,-122.3867236823,False
189,One Cup Cafe,coffee,(206) 316-8366,https://s3-media3.fl.yelpcdn.com/bphoto/ThwFQiy3l0WfQcw4OnXykw/o.jpg,$,4.0,123,47.7517738342,-122.3460083008,False
190,Serenity Moon Tea,coffee,(253) 850-6179,https://s3-media3.fl.yelpcdn.com/bphoto/PmYlXqGEMQfN86jXSfUvfg/o.jpg,$$,4.5,37,47.3820344427,-122.2468134281,False
191,Zeitgeist Kunst & Kaffee,coffee,(206) 583-0497,https://s3-media2.fl.yelpcdn.com/bphoto/fL-T6xdzDNXiY3LvbmVLVQ/o.jpg,$,4.0,447,47.59895,-122.33198,False
192,Ghost Note Coffee,coffee,,https://s3-media4.fl.yelpcdn.com/bphoto/MTgOttmoV5Y2sZBc21AUWw/o.jpg,$$,4.5,70,47.61593,-122.32713,False
193,Bark! Espresso,coffee,(206) 364-0185,https://s3-media3.fl.yelpcdn.com/bphoto/U9-g1bfAca2AiPCfTS2XZA/o.jpg,$,4.5,80,47.7113,-122.31813,False
194,The Admiral Bird,coffee,(206) 305-7182,https://s3-media2.fl.yelpcdn.com/bphoto/FReYHqWjHj3onlapJ1fQ6A/o.jpg,$$,4.5,74,47.580967,-122.386141,False
195,Hangar Cafe,coffee,(206) 762-0204,https://s3-media3.fl.yelpcdn.com/bphoto/f05nTu-y81fcy34zwQlFmw/o.jpg,$$,4.0,671,47.54672,-122.31641,False
196,Darci's Dinky Donuts,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/ZnR_1oLfqiOLpKNJhbJhTQ/o.jpg,$,4.5,32,47.8583581,-121.970528,False
197,Union Coffee,coffee,(206) 550-3402,https://s3-media1.fl.yelpcdn.com/bphoto/HWndUSsGN6Yc6-yySs6sGg/o.jpg,$,4.5,39,47.61274,-122.30103,False
198,Electric Cloud Coffee,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/OkzRlsaMMyD7fqI3i9tl-A/o.jpg,$,4.5,27,47.6453566,-122.3497503,False
199,Anchored Ship Coffee Bar,coffee,(206) 954-9215,https://s3-media2.fl.yelpcdn.com/bphoto/AVlz3t-BWb3XSGrhXmRlsw/o.jpg,$,4.0,124,47.6666768,-122.3833298,False
200,Caffe Vita Queen Anne,coffee,(206) 285-9662,https://s3-media1.fl.yelpcdn.com/bphoto/xUz5ni6T0kLtT_OF4-lv0A/o.jpg,$,4.0,181,47.626804,-122.347723,False
201,Mercurys Coffee Co.,coffee,(425) 881-0959,https://s3-media3.fl.yelpcdn.com/bphoto/UK8CF6h66WKaaADAsIMC5g/o.jpg,$$,4.0,102,47.6669594631,-122.100616923,False
202,Rooster's Espresso,coffee,(206) 632-6351,https://s3-media3.fl.yelpcdn.com/bphoto/MEmJQFhZYSvYva94MbP08w/o.jpg,$,4.5,44,47.6855194008,-122.314440161,False
203,Mercurys Coffee Co.,coffee,(425) 868-3204,https://s3-media2.fl.yelpcdn.com/bphoto/l0B79OKdRYfAFHuTO8ayKQ/o.jpg,$,4.5,29,47.64454,-122.02526,False
204,Fuel,coffee,(206) 329-4700,https://s3-media1.fl.yelpcdn.com/bphoto/Np2L9dkkIOEunn20WI3Fkg/o.jpg,$,4.0,108,47.62474,-122.30717,False
205,Citizen,coffee,(206) 284-1015,https://s3-media3.fl.yelpcdn.com/bphoto/_FElbKQSY4jdj3KILGq9ZQ/o.jpg,$$,4.0,861,47.6257499,-122.34588,False
206,Black Rock Coffee Bar,coffee,,https://s3-media4.fl.yelpcdn.com/bphoto/wh8vTsGx1V3lcjnb2P8MeA/o.jpg,$,4.5,37,47.732715999999996,-122.345665,False
207,Panama Hotel Tea & Coffee House,coffee,(206) 515-4000,https://s3-media4.fl.yelpcdn.com/bphoto/WkU819ENGA4uXacRoSuNPw/o.jpg,$,4.0,157,47.59991,-122.32595,False
208,Starbucks,coffee,(206) 448-8762,https://s3-media4.fl.yelpcdn.com/bphoto/oM1nrmHXaaCp6v5nYvJ0Yg/o.jpg,$,4.0,1163,47.610157,-122.342483,False
209,BAMBU,coffee,(253) 236-8906,https://s3-media1.fl.yelpcdn.com/bphoto/_afEg42q1QuAPUJhu0nq0A/o.jpg,$,4.0,263,47.438699,-122.220275,False
210,Spotted Cow Coffee Company,coffee,(425) 357-9464,https://s3-media3.fl.yelpcdn.com/bphoto/W6QuLpb_7wHMEXorPEMPpA/o.jpg,$,4.0,317,47.861322,-122.220849,False
211,Fresh Flours,coffee,(206) 706-3338,https://s3-media2.fl.yelpcdn.com/bphoto/jISi4oJ05O5q3_WkE7PYBw/o.jpg,$,4.0,169,47.62305,-122.34087,False
212,The Coffee Oasis,coffee,(360) 373-0461,https://s3-media1.fl.yelpcdn.com/bphoto/oTKnxuq3ECayZZ0ZiA-yOQ/o.jpg,$,4.5,44,47.565239,-122.631196,False
213,Queen Bee Cafe,coffee,(206) 285-1472,https://s3-media2.fl.yelpcdn.com/bphoto/_GAp7lX0RCKR_y1sCzTpjg/o.jpg,$$,4.5,72,47.632130000000004,-122.36011,False
214,527 Coffee,coffee,(425) 949-4267,https://s3-media2.fl.yelpcdn.com/bphoto/Y1Ipq05bfWo2dGPqzrX8Fw/o.jpg,$,4.5,65,47.7848926932,-122.2198319435,False
215,Kona Cafe,coffee,(253) 859-5662,https://s3-media1.fl.yelpcdn.com/bphoto/lsu3ax1ZqBoouH1bPsHJig/o.jpg,$,4.0,109,47.38116,-122.23713,False
216,Chocolati Café,coffee,(206) 633-7765,https://s3-media2.fl.yelpcdn.com/bphoto/UoWiKzZiWJ9dGgvmkNOoPA/o.jpg,$,4.0,282,47.66156,-122.33688,False
217,The Cottage,coffee,(425) 286-6332,https://s3-media2.fl.yelpcdn.com/bphoto/YWIn-Y1uQHFzJzqjScuUzA/o.jpg,$$,4.0,115,47.76054,-122.20626,False
218,Caffè Umbria,coffee,(206) 624-5847,https://s3-media3.fl.yelpcdn.com/bphoto/tvEuglUr_ZIfPrEGBmr4_g/o.jpg,$,4.0,249,47.5994071,-122.332891,False
219,Victrola Coffee & Art,coffee,(206) 325-6520,https://s3-media1.fl.yelpcdn.com/bphoto/n89j7ReRkP8K13_sx_jmsQ/o.jpg,$,4.0,311,47.6224997682,-122.3127839209,False
220,1st Avenue Cafe,coffee,(206) 402-4810,https://s3-media2.fl.yelpcdn.com/bphoto/bmT5apXT4SW--yz_r_2QGA/o.jpg,$,4.0,100,47.4629004494,-122.3342630267,False
221,Mukilteo's Speedway Cafe,coffee,(425) 347-2000,https://s3-media2.fl.yelpcdn.com/bphoto/Ec07UH-axw1KmB9qp6Rl9g/o.jpg,$$,4.0,203,47.89215,-122.28583,False
222,Jewel Box Café,coffee,(206) 432-9341,https://s3-media3.fl.yelpcdn.com/bphoto/k3gih3Of9yIiLc4jmBuyMA/o.jpg,$,4.0,704,47.7024404588,-122.3248725548,False
223,Artisan Foodworks,coffee,(360) 794-4060,https://s3-media4.fl.yelpcdn.com/bphoto/by6lJteFUaaQYKmlMRF99Q/o.jpg,$$,4.0,101,47.8621476,-121.9756961,False
224,Seven Coffee Roasters,coffee,(206) 517-5572,https://s3-media2.fl.yelpcdn.com/bphoto/3O1pHwB9Oki9DKV6vA6Ztg/o.jpg,$,4.5,53,47.6690769,-122.3060252,False
225,Cups Espresso,coffee,(206) 317-6462,https://s3-media4.fl.yelpcdn.com/bphoto/NIonYG4DE7KWJAGgbAjSxw/o.jpg,$,4.5,31,47.62402,-122.52053,False
226,Herkimer Coffee,coffee,(206) 784-0202,https://s3-media1.fl.yelpcdn.com/bphoto/cGW4mo8lM5vYSJ9JKHCwBA/o.jpg,$,4.0,174,47.68242,-122.35507,False
227,Kaffeeklatsch,coffee,(206) 462-1059,https://s3-media3.fl.yelpcdn.com/bphoto/LGYLymxzkRUu3qr_HA3LPQ/o.jpg,$,4.0,222,47.7196109,-122.2952908,False
228,The Vashon Island Coffee Roasterie,coffee,(206) 463-9800,https://s3-media1.fl.yelpcdn.com/bphoto/yO_D_a5IVz6mS2eGwGOLqg/o.jpg,$,4.0,82,47.4294115683,-122.4606621291,False
229,Highmark Espresso,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/ownyZZrBWOL3c_Sbb9TrPA/o.jpg,$,4.5,25,47.840184,-122.123003,False
230,Double Wired Espresso,coffee,(425) 282-4502,https://s3-media3.fl.yelpcdn.com/bphoto/_ViAd2C5yJZ5Y8qLtoq47g/o.jpg,$,4.0,78,47.44567,-122.19903,False
231,Willows Deli,coffee,(425) 885-2021,https://s3-media1.fl.yelpcdn.com/bphoto/5Jwj5i77BnDaVUcM9JEPEw/o.jpg,$,4.0,74,47.68626,-122.14236,False
232,Diva Espresso,coffee,(206) 632-7019,https://s3-media4.fl.yelpcdn.com/bphoto/Bo5V7W6N50ETGHKfiLBI1Q/o.jpg,$,4.5,56,47.66275,-122.34199,False
233,Cafe Javasti,coffee,(206) 204-0255,https://s3-media2.fl.yelpcdn.com/bphoto/utt5msvDYeWQGQzsZSJT4Q/o.jpg,$,4.0,125,47.6914253235,-122.2910232544,False
234,Social Grounds Coffee & Tea,coffee,(425) 419-4257,https://s3-media3.fl.yelpcdn.com/bphoto/R_IpOrrKA1z8y5ngmMZ7Rg/o.jpg,$,4.0,90,47.761386,-122.208044,False
235,The Rustic Cabin Coffee,coffee,(425) 318-6009,https://s3-media3.fl.yelpcdn.com/bphoto/4oqXawC2KUqXGf_6EEEUxw/o.jpg,$,4.5,27,47.7420512876,-121.9861487313,False
236,Salt and Sugar Cafe and Bakery,coffee,(206) 708-1366,https://s3-media2.fl.yelpcdn.com/bphoto/L7zEDtUHmrJbTUC_Qft6ug/o.jpg,$,4.0,182,47.6700686,-122.3879618,False
237,Uptown Espresso,coffee,(206) 285-3757,https://s3-media2.fl.yelpcdn.com/bphoto/9-DbPEGYw3K9t_eVueOrQg/o.jpg,$,4.0,170,47.62403,-122.35697,False
238,Nevzat Espresso,coffee,(206) 772-5096,https://s3-media1.fl.yelpcdn.com/bphoto/Ru06eypFVfcqH3PCMLOBXw/o.jpg,$,5.0,21,47.4913351,-122.2397625,False
239,Kakao,coffee,(206) 432-1118,https://s3-media2.fl.yelpcdn.com/bphoto/2s7-HNJIvqZSsfaZdfuBfQ/o.jpg,$,4.0,117,47.62254,-122.33883,False
240,Vif Wine|Coffee,coffee,(206) 557-7357,https://s3-media2.fl.yelpcdn.com/bphoto/TQ3UKYdM152wTko9MGEZWA/o.jpg,$$,4.0,127,47.6603469,-122.3501369,False
241,Caffe Zingaro,coffee,(206) 352-2861,https://s3-media4.fl.yelpcdn.com/bphoto/G10D-YKi4QAX2fYg99PdAw/o.jpg,$,4.0,181,47.6244,-122.35426,False
242,The French Bakery,coffee,(425) 590-9640,https://s3-media1.fl.yelpcdn.com/bphoto/eEpXHuNsCKwUoJsFu3iDYA/o.jpg,$,4.0,381,47.61832,-122.19118,False
243,Caffe Migliore,coffee,(206) 624-9893,https://s3-media3.fl.yelpcdn.com/bphoto/uEtfy3b7Ie8YIZ20pyec3A/o.jpg,$,4.0,105,47.607805,-122.334674,False
244,Woods Coffee,coffee,(425) 429-7276,https://s3-media2.fl.yelpcdn.com/bphoto/n7-mXXc8clm1_GxWdkJ5Uw/o.jpg,$$,4.0,91,47.6156961668,-122.204967557,False
245,Espresso Break,coffee,(425) 774-4755,https://s3-media4.fl.yelpcdn.com/bphoto/JxzKp1JY4GJgbtTkIPyPFQ/o.jpg,$,4.5,34,47.787803,-122.308761,False
246,Kitanda Espresso & Açaí,coffee,(425) 820-4381,https://s3-media1.fl.yelpcdn.com/bphoto/f0UU3_tT-TITD-iCalj3kA/o.jpg,$,4.5,47,47.4582168001,-122.2597817704,False
247,Vios Cafe,coffee,(206) 329-3236,https://s3-media3.fl.yelpcdn.com/bphoto/hQl4Ad-2qnwoROH1Ny_OlA/o.jpg,$$,4.0,256,47.6270638486,-122.307532881,False
248,Anchorhead Coffee Talus,coffee,(206) 501-6662,https://s3-media1.fl.yelpcdn.com/bphoto/70-kBmECvU27W2EBNo--ZQ/o.jpg,$$,4.5,36,47.532638,-122.069477,False
249,Cherry Street Coffee House,coffee,(206) 859-2777,https://s3-media4.fl.yelpcdn.com/bphoto/pd0_05tRH2uJMEgOFKm8dQ/o.jpg,$,4.5,40,47.61553,-122.32715,False
250,Fremont Coffee,coffee,(206) 632-3633,https://s3-media4.fl.yelpcdn.com/bphoto/5s3-Oi8y1YGhvKonVOdWpw/o.jpg,$,4.0,319,47.65167,-122.35305,False
251,The Woodlands Pizza,coffee,(206) 588-0096,https://s3-media3.fl.yelpcdn.com/bphoto/F7KlF1E23pSCHFgclliBsA/o.jpg,$$,4.0,182,47.6895699,-122.3442176,False
252,Sureshot,coffee,(206) 632-3100,https://s3-media2.fl.yelpcdn.com/bphoto/oMjBNaAUGxyaXldpWv2Z0Q/o.jpg,$,4.0,193,47.66148,-122.31346,False
253,DAVIDs TEA,coffee,(425) 412-2839,https://s3-media1.fl.yelpcdn.com/bphoto/10CMd_mgUJ6R5btKeyXDjw/o.jpg,$$,4.5,25,47.8299542,-122.2725709,False
254,All Star Espresso,coffee,(360) 692-1730,https://s3-media2.fl.yelpcdn.com/bphoto/Zz9R-hbMFs1THiM3VY0hJg/o.jpg,$,4.5,53,47.6597518921,-122.6835098267,False
255,Red Cup Espresso,coffee,(206) 913-0230,https://s3-media1.fl.yelpcdn.com/bphoto/BMGhMu_XKacDkdAq8Oo9QA/o.jpg,$,4.5,53,47.56322,-122.38699,False
256,Dutch Bros Coffee,coffee,(541) 955-4700,https://s3-media2.fl.yelpcdn.com/bphoto/ilSXW033Sah_jZHRnDCn2A/o.jpg,$,4.5,26,47.35452,-122.3119,False
257,Wildwood Market,coffee,(206) 257-1196,https://s3-media1.fl.yelpcdn.com/bphoto/yvhKMmRg0asx1-MZt3U8dw/o.jpg,$$,4.5,50,47.5212092106,-122.3901804326,False
258,Urban City Coffee,coffee,(866) 797-5282,https://s3-media3.fl.yelpcdn.com/bphoto/Bkp46tdZU2R8gFxtSBIkIQ/o.jpg,$,4.0,145,47.8067054749,-122.2917938232,False
259,Green Bean Coffeehouse,coffee,(206) 402-5150,https://s3-media3.fl.yelpcdn.com/bphoto/QdmewK5GP1uGqU0XmpUgMg/o.jpg,$,4.0,135,47.6912837,-122.3557563,False
260,Monkey Grind Espresso Bar,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/crHB69BDQmTYcML-pUvDqA/o.jpg,$,4.0,87,47.69073,-122.35148,False
261,Peet's Coffee & Tea,coffee,(206) 267-1440,https://s3-media2.fl.yelpcdn.com/bphoto/U1Kt0ehG3hYIfkHP-SQCVQ/o.jpg,$,4.0,84,47.678363,-122.327338,False
262,Luther's Table,coffee,(425) 970-3157,https://s3-media1.fl.yelpcdn.com/bphoto/JEQ9eb1STyoWx89aVn9cQQ/o.jpg,$$,4.0,67,47.481,-122.21096,False
263,Experience Tea,coffee,(206) 406-9838,https://s3-media1.fl.yelpcdn.com/bphoto/luxyVUcaDVsx6rH6Dr0eyA/o.jpg,$,4.5,22,47.53242,-122.03678,False
264,On The Go A Latte,coffee,(253) 854-0912,https://s3-media4.fl.yelpcdn.com/bphoto/-V-6J7CD3kb1KmDKjWBIEg/o.jpg,$,5.0,16,47.414512,-122.196482,False
265,Cutters Point Coffee,coffee,(253) 941-2174,https://s3-media2.fl.yelpcdn.com/bphoto/9n4vW_LIrUzb1c1_jRJddQ/o.jpg,$,4.0,77,47.37493,-122.29994,False
266,Himalayan Java Coffee,coffee,(425) 245-6731,https://s3-media2.fl.yelpcdn.com/bphoto/eVYxu3JvXosEFR40FmUj2w/o.jpg,$,4.5,23,47.8319731,-122.2689105,False
267,Sweet Shots,coffee,(425) 776-6076,https://s3-media2.fl.yelpcdn.com/bphoto/P9KH_r1Ov_xx3W6y8v9p9g/o.jpg,$,4.5,23,47.80541,-122.32834,False
268,River Trail Roasters,coffee,(425) 242-0379,https://s3-media4.fl.yelpcdn.com/bphoto/4wRGnFIO0u7p7TMXSDbwJg/o.jpg,$$,4.0,111,47.67818,-122.13106,False
269,The Grey House Café,coffee,(360) 876-5695,https://s3-media4.fl.yelpcdn.com/bphoto/BSI9JuG5CAeHTUQptQ-1aw/o.jpg,$$,4.0,119,47.5311,-122.63108,False
270,Cafe Javasti,coffee,(206) 985-9903,https://s3-media1.fl.yelpcdn.com/bphoto/6OFvSURYY0TlxsoqRmUuqw/o.jpg,$,4.0,110,47.69011,-122.32277,False
271,Pit Stop Espresso,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/e5V8WQ7agq0hfGTWDfMKLA/o.jpg,$,5.0,17,47.8134003,-122.2857971,False
272,Mighty Mugs Coffee,coffee,(425) 919-7907,https://s3-media2.fl.yelpcdn.com/bphoto/Yvcz-5epYHkQ7IbiNuatqw/o.jpg,$,5.0,17,47.49219,-122.201941,False
273,Fika House Kafé,coffee,(425) 238-9510,https://s3-media4.fl.yelpcdn.com/bphoto/q66P7dwgM2FCkQb2rrj0xQ/o.jpg,$,4.0,152,47.612927751,-122.1988080932,False
