field_1,Unnamed: 0,name,categories,display_phone,image_url,price,rating,review_count,latitude,longitude,is_closed,neighborhood,sublocality,postal_code,NEIGHBORHO
1096,124,Caffe Zingaro,coffee,(206) 352-2861,https://s3-media4.fl.yelpcdn.com/bphoto/G10D-YKi4QAX2fYg99PdAw/o.jpg,$,4.00000,181,47.62440,-122.35426,False,,,98109,Queen Anne
1105,137,Uptown Espresso,coffee,(206) 285-3757,https://s3-media2.fl.yelpcdn.com/bphoto/9-DbPEGYw3K9t_eVueOrQg/o.jpg,$,4.00000,170,47.62403,-122.35697,False,,,98119,Queen Anne
1122,162,Caffe Ladro,coffee,(206) 282-1549,https://s3-media1.fl.yelpcdn.com/bphoto/VlkxjI8MW0kwabfrLq23QQ/o.jpg,$,3.50000,151,47.62532,-122.35653,False,,,98109,Queen Anne
1132,180,Caffe Fiore Queen Anne,coffee,(206) 282-1441,https://s3-media2.fl.yelpcdn.com/bphoto/XCvPpaRuY279A1AtzaT1-w/o.jpg,$,4.00000,138,47.63251,-122.36075,False,,,98119,Queen Anne
1152,214,Sugar Bakery & Coffeehouse,coffee,(206) 695-2518,https://s3-media2.fl.yelpcdn.com/bphoto/wMobbIc1p7ZB7Z3q_pVpBQ/o.jpg,$$,4.50000,115,47.62343,-122.35486,False,,,98109,Queen Anne
1199,273,Caffe Ladro,coffee,(206) 282-5313,https://s3-media2.fl.yelpcdn.com/bphoto/C7ne46Za6RLXvH_PkWGJ9A/o.jpg,$,3.50000,94,47.63868,-122.35716,False,,,98109,Queen Anne
1258,358,Queen Bee Cafe,coffee,(206) 285-1472,https://s3-media2.fl.yelpcdn.com/bphoto/_GAp7lX0RCKR_y1sCzTpjg/o.jpg,$$,4.50000,72,47.63213,-122.36011,False,,,98119,Queen Anne
1261,361,The Seattle Grind,coffee,(206) 436-4846,https://s3-media2.fl.yelpcdn.com/bphoto/ItB-fCqE5-91BNCwYWDAnw/o.jpg,$,4.00000,72,47.62234,-122.34712,False,,,98109,Queen Anne
1323,461,Starbucks,coffee,(206) 728-4077,https://s3-media2.fl.yelpcdn.com/bphoto/Vkxp1IAGiByOh1V_jBQzgg/o.jpg,$$,3.50000,49,47.62110,-122.35081,False,,,98109,Queen Anne
1374,536,The Wick Motorcycles and Coffee,coffee,(206) 383-3374,https://s3-media2.fl.yelpcdn.com/bphoto/wmmWjGz99cVgL4J7ZvWrhg/o.jpg,$,5.00000,41,47.64890,-122.35751,False,,,98109,Queen Anne
1382,547,Starbucks,coffee,(206) 283-9629,https://s3-media4.fl.yelpcdn.com/bphoto/ks_aPB4AiXuR7WwkeiAHjg/o.jpg,$$,3.00000,40,47.62981,-122.37214,False,,,98119,Queen Anne
1387,557,Starbucks,coffee,(206) 691-3396,https://s3-media2.fl.yelpcdn.com/bphoto/lyXfHHxkQIAJS6QLfj7J1g/o.jpg,$$,3.50000,39,47.62305,-122.35697,False,,,98119,Queen Anne
1471,684,Electric Cloud Coffee,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/OkzRlsaMMyD7fqI3i9tl-A/o.jpg,$,4.50000,27,47.64536,-122.34975,False,,,98109,Queen Anne
1478,695,Gourmet Latté,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/pfNvKyaOBh9Tmw6hmFcUzg/o.jpg,$,4.00000,27,47.62419,-122.36476,False,,,98119,Queen Anne
1674,954,7-Eleven,coffee,(206) 285-0496,https://s3-media2.fl.yelpcdn.com/bphoto/wKL0RqqYw3JDQ9-wG48_Hg/o.jpg,$,3.00000,12,47.64921,-122.35731,False,,,98109,Queen Anne
1733,21,El Diablo Coffee,cafes,(206) 285-0693,https://s3-media1.fl.yelpcdn.com/bphoto/64IjuEJkwK2kgidBSCYQCw/o.jpg,$,4.00000,380,47.63555,-122.35731,False,,,98109,Queen Anne
1743,32,Le Rêve Bakery & Café,cafes,(206) 623-7383,https://s3-media2.fl.yelpcdn.com/bphoto/FJmtkPJougiGk6u1bPC0jQ/o.jpg,$$,4.00000,339,47.63497,-122.35736,False,,,98109,Queen Anne
1759,53,Collections Cafe,cafes,(206) 753-4935,https://s3-media2.fl.yelpcdn.com/bphoto/jyU5q_zGaQ6xKUyDn_8rag/o.jpg,$$,4.00000,240,47.62092,-122.35043,False,,,98109,Queen Anne
1763,57,Macrina Bakery & Cafe,cafes,(206) 283-5900,https://s3-media2.fl.yelpcdn.com/bphoto/AWUuMlu7f6_ayUwE-E9YcQ/o.jpg,$$,4.00000,219,47.63941,-122.36589,False,,,98119,Queen Anne
1780,79,Nielsen's Authentic Danish Pastry,cafes,(206) 282-3004,https://s3-media1.fl.yelpcdn.com/bphoto/39le6DBIZRTDJvZT-cs6jQ/o.jpg,$,4.50000,169,47.62403,-122.35895,False,,,98119,Queen Anne
1782,81,Queen Anne Cafe,cafes,(206) 285-2060,https://s3-media4.fl.yelpcdn.com/bphoto/TjjQlt4xPkH-WLmEF8bORg/o.jpg,$$,3.50000,167,47.63770,-122.35717,False,,,98119,Queen Anne
1842,166,Ceres Roasting Company,cafes,(206) 428-6333,https://s3-media2.fl.yelpcdn.com/bphoto/vn3SPSzq2Xun6mGwaAWRpQ/o.jpg,$,3.50000,56,47.62203,-122.35530,False,,,98109,Queen Anne
1851,176,Cheese Wizards,cafes,(206) 949-4024,https://s3-media3.fl.yelpcdn.com/bphoto/c8UW6JYMgNw5i0mHnihAKA/o.jpg,$,4.00000,48,47.64866,-122.37597,False,,,98119,Queen Anne
1863,190,Espresso Elegance,cafes,(206) 282-8155,https://s3-media2.fl.yelpcdn.com/bphoto/2kSiMZ2Kd7-jSGUl5xKM8Q/o.jpg,$,4.50000,38,47.61907,-122.35879,False,,,98119,Queen Anne
1909,246,Koku Cafe + Market,cafes,(206) 285-1352,https://s3-media3.fl.yelpcdn.com/bphoto/6DgPZUP-5HmaD1LQNUAkjg/o.jpg,$$,5.00000,12,47.63203,-122.35703,False,,,98109,Queen Anne
1913,250,Metropolitan Deli & Cafe,cafes,(206) 659-0721,https://s3-media3.fl.yelpcdn.com/bphoto/U4z5euTs6gG1zR91Ln6vzg/o.jpg,$,4.50000,9,47.61962,-122.35521,False,,,98109,Queen Anne
1926,263,Broadfork Cafe,cafes,(206) 858-6471,https://s3-media2.fl.yelpcdn.com/bphoto/4qEhIdZawdrHOB5qFJjqQQ/o.jpg,,4.00000,8,47.61887,-122.35712,False,,,98109,Queen Anne
81,81,Squirrel Chops,coffee,(206) 485-7017,https://s3-media2.fl.yelpcdn.com/bphoto/0fA2ebtcBXd5Qi6UE6iUTA/o.jpg,$,5.00000,42,47.61282,-122.30347,False,,,98122,Central District
96,96,Katy's Corner Cafe,coffee,(206) 329-0121,https://s3-media4.fl.yelpcdn.com/bphoto/tWIT2FtUK9uHK-EQklG9dw/o.jpg,$,4.50000,160,47.61305,-122.30619,False,,,98122,Central District
122,122,Cortona Cafe,coffee,(206) 327-9728,https://s3-media2.fl.yelpcdn.com/bphoto/93kI_tpqL4I8mqS4LxYYlA/o.jpg,$,4.50000,91,47.61275,-122.30028,False,,,98122,Central District
136,136,Meet the Moon,coffee,(206) 707-9730,https://s3-media1.fl.yelpcdn.com/bphoto/c5OLRvmnBpW72XVpMEKPeA/o.jpg,$$,4.00000,336,47.60215,-122.28493,False,,,98122,Central District
147,147,Tougo Coffee Co,coffee,(206) 860-3518,https://s3-media2.fl.yelpcdn.com/bphoto/mJ59tY-xt7chJJti72Hnag/o.jpg,$,4.00000,164,47.61326,-122.30869,False,,,98122,Central District
166,166,Arosa Cafe,coffee,(206) 405-0605,https://s3-media3.fl.yelpcdn.com/bphoto/oh9KB_dFiCRXpF496I8R9Q/o.jpg,$,4.50000,60,47.62618,-122.29183,False,,,98112,Central District
197,197,Union Coffee,coffee,(206) 550-3402,https://s3-media1.fl.yelpcdn.com/bphoto/HWndUSsGN6Yc6-yySs6sGg/o.jpg,$,4.50000,39,47.61274,-122.30103,False,,,98122,Central District
281,281,Broadcast Coffee Roasters,coffee,(206) 322-0807,https://s3-media2.fl.yelpcdn.com/bphoto/a3sgoJG5z7f0NME3QBlB5A/o.jpg,$,4.00000,104,47.60193,-122.30675,False,,,98122,Central District
453,453,Raised Doughnuts,coffee,(206) 945-2353,https://s3-media3.fl.yelpcdn.com/bphoto/6fcoqesAzR8LRegcWp8KZQ/o.jpg,$,4.00000,43,47.61168,-122.30301,False,,,98122,Central District
482,482,Mr Saigon Banh Mi,coffee,(206) 325-8700,https://s3-media4.fl.yelpcdn.com/bphoto/OevikhWk7JiTLDUgGwUksg/o.jpg,$,4.00000,38,47.60908,-122.31645,False,,,98122,Central District
490,490,Cherry Street Coffee House,coffee,(206) 454-3592,https://s3-media3.fl.yelpcdn.com/bphoto/mJOZenC5U3FY6GUzwKpuGw/o.jpg,$,3.50000,92,47.60759,-122.31657,False,,,98122,Central District
494,494,Café Weekend,coffee,(206) 860-0727,https://s3-media1.fl.yelpcdn.com/bphoto/77m3bp7oxkZYDOd-Ca9CPw/o.jpg,$,4.00000,43,47.59466,-122.30961,False,,,98144,Central District
503,503,Cupcake Royale,coffee,(206) 883-7656,https://s3-media2.fl.yelpcdn.com/bphoto/TSKHthZtNoafbJFpYjhLDQ/o.jpg,$,3.50000,118,47.61175,-122.28953,False,,,98122,Central District
544,544,FareStart Café @ 2100,coffee,(206) 407-2195,https://s3-media3.fl.yelpcdn.com/bphoto/IoCr5at8vrxQ82dJ0hwomg/o.jpg,$,4.00000,23,47.58403,-122.30117,False,,,98144,Central District
583,583,Starbucks,coffee,(206) 720-4803,https://s3-media3.fl.yelpcdn.com/bphoto/p6jVRFxCeHlR3pQUaHJdSg/o.jpg,$$,4.00000,19,47.60235,-122.28536,False,,,98122,Central District
585,585,Westman's Bagels and Coffee,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/M4LFtVqTG3vlRyNbZmWD-w/o.jpg,$,3.50000,74,47.61446,-122.31216,False,,,98122,Central District
642,642,Starbucks,coffee,(206) 329-8028,https://s3-media2.fl.yelpcdn.com/bphoto/oVkRrTdCSXoGUkZI3AgdZg/o.jpg,$,3.50000,35,47.60936,-122.31656,False,,,98122,Central District
650,650,Starbucks,coffee,(206) 726-0502,https://s3-media3.fl.yelpcdn.com/bphoto/M35OUQtIc81k37JY2jAUpg/o.jpg,$,3.50000,59,47.59947,-122.30199,False,,,98144,Central District
688,688,Verite Coffee,coffee,(206) 709-4497,https://s3-media4.fl.yelpcdn.com/bphoto/WodpJb8stpjUjMzm0v_zpA/o.jpg,$,3.50000,34,47.61175,-122.28953,False,,,98122,Central District
872,872,Starbucks,coffee,(206) 721-1543,https://s3-media1.fl.yelpcdn.com/bphoto/0CNk2TvdkUvPeEuF06KEfw/o.jpg,$,3.00000,22,47.57695,-122.29669,False,,,98144,Central District
887,887,Detour Espresso,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/Ximdf_-02J1SXKayVSrVRQ/o.jpg,$,4.00000,7,47.58529,-122.30316,False,,,98144,Central District
920,920,Starbucks,coffee,(206) 325-6750,https://s3-media1.fl.yelpcdn.com/bphoto/Q9NUbZoapoaKgQU1D3ZnDg/o.jpg,$,3.50000,11,47.60652,-122.31010,False,,,98122,Central District
1040,52,Meet the Moon,coffee,(206) 707-9730,https://s3-media1.fl.yelpcdn.com/bphoto/c5OLRvmnBpW72XVpMEKPeA/o.jpg,$$,4.00000,335,47.60215,-122.28493,False,,,98122,Central District
1108,143,Tougo Coffee Co,coffee,(206) 860-3518,https://s3-media2.fl.yelpcdn.com/bphoto/mJ59tY-xt7chJJti72Hnag/o.jpg,$,4.00000,164,47.61326,-122.30869,False,,,98122,Central District
1112,148,Katy's Corner Cafe,coffee,(206) 329-0121,https://s3-media4.fl.yelpcdn.com/bphoto/tWIT2FtUK9uHK-EQklG9dw/o.jpg,$,4.50000,160,47.61305,-122.30619,False,,,98122,Central District
1175,241,Broadcast Coffee Roasters,coffee,(206) 322-0807,https://s3-media2.fl.yelpcdn.com/bphoto/a3sgoJG5z7f0NME3QBlB5A/o.jpg,$,4.00000,104,47.60193,-122.30675,False,,,98122,Central District
1252,351,Westman's Bagels and Coffee,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/M4LFtVqTG3vlRyNbZmWD-w/o.jpg,$,3.50000,74,47.61446,-122.31216,False,,,98122,Central District
1287,403,Arosa Cafe,coffee,(206) 405-0605,https://s3-media3.fl.yelpcdn.com/bphoto/oh9KB_dFiCRXpF496I8R9Q/o.jpg,$,4.50000,60,47.62618,-122.29183,False,,,98112,Central District
1291,409,Starbucks,coffee,(206) 726-0502,https://s3-media3.fl.yelpcdn.com/bphoto/M35OUQtIc81k37JY2jAUpg/o.jpg,$,3.50000,59,47.59947,-122.30199,False,,,98144,Central District
1360,519,Raised Doughnuts,coffee,(206) 945-2353,https://s3-media3.fl.yelpcdn.com/bphoto/6fcoqesAzR8LRegcWp8KZQ/o.jpg,$,4.00000,43,47.61168,-122.30301,False,,,98122,Central District
1386,553,Union Coffee,coffee,(206) 550-3402,https://s3-media1.fl.yelpcdn.com/bphoto/HWndUSsGN6Yc6-yySs6sGg/o.jpg,$,4.50000,39,47.61274,-122.30103,False,,,98122,Central District
1421,606,Starbucks,coffee,(206) 329-8028,https://s3-media2.fl.yelpcdn.com/bphoto/oVkRrTdCSXoGUkZI3AgdZg/o.jpg,$,3.50000,35,47.60936,-122.31656,False,,,98122,Central District
1504,730,McDonald's,coffee,(206) 324-0834,https://s3-media2.fl.yelpcdn.com/bphoto/h5AK9X_6HKvNwAmVhfr7dw/o.jpg,$,2.50000,24,47.58164,-122.30003,False,,,98144,Central District
1530,768,Starbucks,coffee,(206) 721-1543,https://s3-media1.fl.yelpcdn.com/bphoto/0CNk2TvdkUvPeEuF06KEfw/o.jpg,$,3.00000,22,47.57695,-122.29669,False,,,98144,Central District
1562,810,Starbucks,coffee,(206) 720-4803,https://s3-media3.fl.yelpcdn.com/bphoto/p6jVRFxCeHlR3pQUaHJdSg/o.jpg,$$,4.00000,19,47.60235,-122.28536,False,,,98122,Central District
1696,978,Starbucks,coffee,(206) 325-6750,https://s3-media1.fl.yelpcdn.com/bphoto/Q9NUbZoapoaKgQU1D3ZnDg/o.jpg,$,3.50000,11,47.60652,-122.31010,False,,,98122,Central District
1757,51,Saba Ethiopian Cuisine,cafes,(206) 328-2290,https://s3-media2.fl.yelpcdn.com/bphoto/_w1SrqdQb9ExP0fjhjryhw/o.jpg,$$,4.00000,245,47.60215,-122.31653,False,,,98122,Central District
1764,58,The Essential Baking Company-Madison,cafes,(206) 328-0078,https://s3-media4.fl.yelpcdn.com/bphoto/heBbZ-7ZHXdjbEM7ORzf4A/o.jpg,$$,3.00000,218,47.62290,-122.29661,False,,,98112,Central District
1787,87,Belle Epicurean,cafes,(206) 466-1320,https://s3-media2.fl.yelpcdn.com/bphoto/S17Ee7jkkV72Y4Cg9oWEfw/o.jpg,$$,3.50000,153,47.62603,-122.29199,False,,,98112,Central District
1806,119,Niche Gluten Free Cafe & Bakery,cafes,(206) 999-2801,https://s3-media2.fl.yelpcdn.com/bphoto/GOomh22JYHrUJUvecZUP8w/o.jpg,$,4.00000,104,47.60952,-122.31657,False,,,98122,Central District
1834,154,Café Soleil,cafes,(206) 325-1126,https://s3-media3.fl.yelpcdn.com/bphoto/BSvGl4DYCQbqc1Y5msEfWQ/o.jpg,$$,4.00000,66,47.61311,-122.28909,False,,,98122,Central District
1858,184,Dur Dur Cafe,cafes,,https://s3-media4.fl.yelpcdn.com/bphoto/L0MOd89KkguZt-pMBZOgYQ/o.jpg,$,4.50000,43,47.60818,-122.30317,False,,,98122,Central District
1859,185,Peloton,cafes,(206) 569-4265,https://s3-media2.fl.yelpcdn.com/bphoto/TZVLMIPyJrc5TZg31k0bIA/o.jpg,$$,5.00000,43,47.60632,-122.31576,False,,,98122,Central District
1893,224,PRUF - Cafe & Bar,cafes,(206) 709-3806,https://s3-media2.fl.yelpcdn.com/bphoto/7tEEGVEMg-aEXJEKywusXg/o.jpg,$,4.50000,21,47.59944,-122.31241,False,,,98144,Central District
18,18,Espresso Vivace Sidewalk Bar,coffee,(206) 860-5869,https://s3-media1.fl.yelpcdn.com/bphoto/LQYtX4hZY2VwzM8cd4BCdg/o.jpg,$,4.50000,401,47.62167,-122.32130,False,,,98102,Capitol Hill
19,19,Scratch Deli,coffee,(206) 257-4554,https://s3-media1.fl.yelpcdn.com/bphoto/6TnCpb7YJNB1oF_SfbaHaA/o.jpg,$,4.50000,233,47.61708,-122.31649,False,,,98122,Capitol Hill
25,25,Queen Bee Cafe,coffee,(206) 757-6314,https://s3-media1.fl.yelpcdn.com/bphoto/4W51jFWZ5Dcjjyf2I5shdw/o.jpg,$,4.50000,334,47.61873,-122.30346,False,,,98112,Capitol Hill
31,31,Starbucks Reserve Roastery & Tasting Room,coffee,(206) 624-0173,https://s3-media3.fl.yelpcdn.com/bphoto/7rnXd0XYWAS44aGYiQMIPg/o.jpg,$$,4.50000,2126,47.61400,-122.32806,False,,,98101,Capitol Hill
40,40,Cafe Argento,coffee,(206) 832-9109,https://s3-media1.fl.yelpcdn.com/bphoto/rqMXj5OrbxJ-QKYTJPfguw/o.jpg,$,4.50000,113,47.61617,-122.31728,False,,,98122,Capitol Hill
83,83,Cafe Pettirosso,coffee,(206) 324-2233,https://s3-media4.fl.yelpcdn.com/bphoto/R2uI36UR9Rf-eZnLYIpuNg/o.jpg,$$,4.00000,553,47.61383,-122.31793,False,,,98122,Capitol Hill
102,102,Espresso Vivace Roasteria,coffee,(206) 860-2722,https://s3-media2.fl.yelpcdn.com/bphoto/RlfOAGL5h8Xp4ZIwASnkcQ/o.jpg,$,4.00000,680,47.62384,-122.32078,False,,,98102,Capitol Hill
108,108,Joe Bar,coffee,(206) 324-0407,https://s3-media3.fl.yelpcdn.com/bphoto/Wi4uJVto_ZXia7R6Za5DUw/o.jpg,$,4.00000,273,47.62522,-122.32161,False,,,98102,Capitol Hill
134,134,Top Pot Doughnuts,coffee,(206) 323-7841,https://s3-media1.fl.yelpcdn.com/bphoto/QCLWliQ61u_BWK1iTGGTWw/o.jpg,$,4.00000,412,47.62468,-122.32561,False,,,98102,Capitol Hill
139,139,General Porpoise,coffee,(206) 900-8770,https://s3-media4.fl.yelpcdn.com/bphoto/05MFPxI6-ENkYTVNIaUMPw/o.jpg,$$,4.00000,517,47.61309,-122.31874,False,,,98122,Capitol Hill
151,151,Mighty-O Donuts,coffee,(206) 420-4587,https://s3-media4.fl.yelpcdn.com/bphoto/VKHjyg06J_VY8uemrZaBtg/o.jpg,$,4.00000,138,47.61318,-122.31648,False,,,98122,Capitol Hill
174,174,Liberty,coffee,(206) 323-9898,https://s3-media2.fl.yelpcdn.com/bphoto/G7y-8arrin0T4C-jQajl7Q/o.jpg,$$,4.00000,517,47.62359,-122.31294,False,,,98112,Capitol Hill
186,186,Roy Street Coffee & Tea,coffee,(206) 325-2211,https://s3-media3.fl.yelpcdn.com/bphoto/Z5AFzPnmvqSVCLW8_15zZw/o.jpg,$,4.00000,389,47.62531,-122.32104,False,,,98102,Capitol Hill
192,192,Ghost Note Coffee,coffee,,https://s3-media4.fl.yelpcdn.com/bphoto/MTgOttmoV5Y2sZBc21AUWw/o.jpg,$$,4.50000,70,47.61593,-122.32713,False,,,98122,Capitol Hill
204,204,Fuel,coffee,(206) 329-4700,https://s3-media1.fl.yelpcdn.com/bphoto/Np2L9dkkIOEunn20WI3Fkg/o.jpg,$,4.00000,108,47.62474,-122.30717,False,,,98112,Capitol Hill
219,219,Victrola Coffee & Art,coffee,(206) 325-6520,https://s3-media1.fl.yelpcdn.com/bphoto/n89j7ReRkP8K13_sx_jmsQ/o.jpg,$,4.00000,311,47.62250,-122.31278,False,,,98112,Capitol Hill
247,247,Vios Cafe,coffee,(206) 329-3236,https://s3-media3.fl.yelpcdn.com/bphoto/hQl4Ad-2qnwoROH1Ny_OlA/o.jpg,$$,4.00000,256,47.62706,-122.30753,False,,,98112,Capitol Hill
249,249,Cherry Street Coffee House,coffee,(206) 859-2777,https://s3-media4.fl.yelpcdn.com/bphoto/pd0_05tRH2uJMEgOFKm8dQ/o.jpg,$,4.50000,40,47.61553,-122.32715,False,,,98122,Capitol Hill
276,276,Caffe Ladro,coffee,(206) 267-0551,https://s3-media4.fl.yelpcdn.com/bphoto/SB4iJd9tof6XguSbMA2szg/o.jpg,$,4.00000,117,47.62295,-122.31280,False,,,98112,Capitol Hill
291,291,Eltana,coffee,(206) 724-0660,https://s3-media1.fl.yelpcdn.com/bphoto/a4CW5jF8i8ZVyZJIG89Vjg/o.jpg,$,3.50000,449,47.61503,-122.31659,False,,,98122,Capitol Hill
318,318,Porchlight Coffee & Records,coffee,(206) 329-5461,https://s3-media3.fl.yelpcdn.com/bphoto/GGxfcHVLG-fPNyd7BbskyA/o.jpg,$,4.00000,65,47.61452,-122.31439,False,,,98122,Capitol Hill
339,339,Caffe Vita Capitol Hill,coffee,(206) 709-4440,https://s3-media4.fl.yelpcdn.com/bphoto/i1sh98LkW6b8nu2sQHSZlg/o.jpg,$,3.50000,368,47.61386,-122.31904,False,,,98122,Capitol Hill
340,340,Fuel,coffee,(206) 328-0700,https://s3-media3.fl.yelpcdn.com/bphoto/LvMyEHWc4T8_RmJWuvo2lA/o.jpg,$,4.00000,73,47.63967,-122.30182,False,,,98112,Capitol Hill
354,354,Oasis Tea Zone,coffee,(206) 397-4333,https://s3-media2.fl.yelpcdn.com/bphoto/HgGImC37W0AtrUzS9LQ__Q/o.jpg,$,4.00000,127,47.61540,-122.32388,False,,,98122,Capitol Hill
411,411,Starbucks,coffee,(206) 568-5185,https://s3-media1.fl.yelpcdn.com/bphoto/H70L99lV1P5NyWpUpzyyug/o.jpg,$,3.50000,151,47.61940,-122.32508,False,,,98102,Capitol Hill
427,427,Sweet Iron Waffles -Seattle,coffee,(206) 588-0184,https://s3-media2.fl.yelpcdn.com/bphoto/KK-5P2ib-oY1VzUMQl0Zng/o.jpg,$,3.50000,97,47.61335,-122.31920,False,,,98122,Capitol Hill
433,433,Intrigue Chocolate & Coffeehouse,coffee,(206) 945-3277,https://s3-media2.fl.yelpcdn.com/bphoto/R92IJdne8DdcjWg6KgUEPg/o.jpg,$$,4.50000,20,47.61489,-122.31264,False,,,98122,Capitol Hill
501,501,Starbucks,coffee,(206) 329-3736,https://s3-media2.fl.yelpcdn.com/bphoto/aIuARHYDX8jS-4TEX9yPAQ/o.jpg,$,4.00000,43,47.63413,-122.28094,False,,,98112,Capitol Hill
656,656,Realfine Coffee - Capitol Hill,coffee,(206) 395-6808,https://s3-media3.fl.yelpcdn.com/bphoto/8pUe9cxG-3OZviljTvBYSg/o.jpg,,5.00000,8,47.61538,-122.32367,False,,,98122,Capitol Hill
691,691,Copper Tree Cafe,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/myb0eneK6z8KFa0_Yax2Eg/o.jpg,,4.50000,8,47.64153,-122.31991,False,,,98102,Capitol Hill
773,773,7-Eleven,coffee,(206) 323-8120,https://s3-media1.fl.yelpcdn.com/bphoto/s-orSYAxLMsA62hLCeI_Sw/o.jpg,$,4.00000,11,47.61869,-122.31315,False,,,98112,Capitol Hill
805,805,Starbucks,coffee,(206) 329-5147,https://s3-media1.fl.yelpcdn.com/bphoto/QkF_Cx3qSin3KFgc63GtZg/o.jpg,$,3.50000,25,47.61421,-122.32111,False,,,98122,Capitol Hill
808,808,Rapha Seattle,coffee,(206) 420-1810,https://s3-media3.fl.yelpcdn.com/bphoto/FRMuQa854_EGmFfqp3k07g/o.jpg,$$$,4.50000,7,47.61506,-122.32758,False,,,98122,Capitol Hill
863,863,Honor Coffee & Tea,coffee,(206) 324-4321,https://s3-media2.fl.yelpcdn.com/bphoto/ZsZrlm-aJaKF6RLkYLM1Uw/o.jpg,$,3.50000,16,47.61972,-122.32119,False,,,98102,Capitol Hill
983,983,Starbucks,coffee,(206) 323-7888,https://s3-media2.fl.yelpcdn.com/bphoto/odpMZQXbWFxQMv-dZXtA3Q/o.jpg,,3.50000,8,47.61891,-122.32126,False,,,98102,Capitol Hill
1001,1,Starbucks Reserve Roastery & Tasting Room,coffee,(206) 624-0173,https://s3-media3.fl.yelpcdn.com/bphoto/7rnXd0XYWAS44aGYiQMIPg/o.jpg,$$,4.50000,2119,47.61400,-122.32806,False,,,98101,Capitol Hill
1015,17,Espresso Vivace Roasteria,coffee,(206) 860-2722,https://s3-media2.fl.yelpcdn.com/bphoto/RlfOAGL5h8Xp4ZIwASnkcQ/o.jpg,$,4.00000,679,47.62384,-122.32078,False,,,98102,Capitol Hill
1020,22,Cafe Pettirosso,coffee,(206) 324-2233,https://s3-media4.fl.yelpcdn.com/bphoto/R2uI36UR9Rf-eZnLYIpuNg/o.jpg,$$,4.00000,551,47.61383,-122.31793,False,,,98122,Capitol Hill
1022,25,Liberty,coffee,(206) 323-9898,https://s3-media2.fl.yelpcdn.com/bphoto/G7y-8arrin0T4C-jQajl7Q/o.jpg,$$,4.00000,516,47.62359,-122.31294,False,,,98112,Capitol Hill
1027,31,Eltana,coffee,(206) 724-0660,https://s3-media1.fl.yelpcdn.com/bphoto/a4CW5jF8i8ZVyZJIG89Vjg/o.jpg,$,3.50000,449,47.61503,-122.31659,False,,,98122,Capitol Hill
1030,38,Top Pot Doughnuts,coffee,(206) 323-7841,https://s3-media1.fl.yelpcdn.com/bphoto/QCLWliQ61u_BWK1iTGGTWw/o.jpg,$,4.00000,412,47.62468,-122.32561,False,,,98102,Capitol Hill
1033,42,Roy Street Coffee & Tea,coffee,(206) 325-2211,https://s3-media3.fl.yelpcdn.com/bphoto/Z5AFzPnmvqSVCLW8_15zZw/o.jpg,$,4.00000,389,47.62531,-122.32104,False,,,98102,Capitol Hill
1041,53,Queen Bee Cafe,coffee,(206) 757-6314,https://s3-media1.fl.yelpcdn.com/bphoto/4W51jFWZ5Dcjjyf2I5shdw/o.jpg,$,4.50000,331,47.61873,-122.30346,False,,,98112,Capitol Hill
1047,61,Victrola Coffee & Art,coffee,(206) 325-6520,https://s3-media1.fl.yelpcdn.com/bphoto/n89j7ReRkP8K13_sx_jmsQ/o.jpg,$,4.00000,311,47.62250,-122.31278,False,,,98112,Capitol Hill
1067,84,Vios Cafe,coffee,(206) 329-3236,https://s3-media3.fl.yelpcdn.com/bphoto/hQl4Ad-2qnwoROH1Ny_OlA/o.jpg,$$,4.00000,255,47.62706,-122.30753,False,,,98112,Capitol Hill
1079,98,Scratch Deli,coffee,(206) 257-4554,https://s3-media1.fl.yelpcdn.com/bphoto/6TnCpb7YJNB1oF_SfbaHaA/o.jpg,$,4.50000,234,47.61708,-122.31649,False,,,98122,Capitol Hill
1135,183,Mighty-O Donuts,coffee,(206) 420-4587,https://s3-media4.fl.yelpcdn.com/bphoto/VKHjyg06J_VY8uemrZaBtg/o.jpg,$,4.00000,137,47.61318,-122.31648,False,,,98122,Capitol Hill
1142,195,Oasis Tea Zone,coffee,(206) 397-4333,https://s3-media2.fl.yelpcdn.com/bphoto/zicg81hCC6kWgpgCbq3q0w/o.jpg,$,4.00000,127,47.61540,-122.32388,False,,,98122,Capitol Hill
1155,217,Cafe Argento,coffee,(206) 832-9109,https://s3-media1.fl.yelpcdn.com/bphoto/rqMXj5OrbxJ-QKYTJPfguw/o.jpg,$,4.50000,113,47.61617,-122.31728,False,,,98122,Capitol Hill
1192,266,Sweet Iron Waffles -Seattle,coffee,(206) 588-0184,https://s3-media2.fl.yelpcdn.com/bphoto/KK-5P2ib-oY1VzUMQl0Zng/o.jpg,$,3.50000,96,47.61335,-122.31920,False,,,98122,Capitol Hill
